original_text,normalized_word_text,dict_word,dict_lang,fuzzy_word,fuzzy_lang,fuzzy_confidence,checked_text,checked_lang,lemmatized_text,polarity_score,polarity_label,status,error_message
bobi,bobi,,Unknown,obi,English,85.71428571428572,obi,English,obi,0.0,neutral,ok,
Your,your,Your,English,,,0.0,Your,English,your,0.0,neutral,ok,
serious,serious,serious,English,,,0.0,serious,English,serious,-0.3333333333333333,negative,ok,
guys,guys,,Unknown,guy,English,85.71428571428572,guy,English,guy,0.0,neutral,ok,
burn,burn,burn,English,,,0.0,burn,English,burn,0.0,neutral,ok,
dem,dem,,Unknown,derm,English,85.71428571428572,derm,English,derm,0.0,neutral,ok,
wine,wine,wine,English,,,0.0,wine,English,wine,0.0,neutral,ok,
Pollination,pollination,Pollination,English,,,0.0,Pollination,English,pollination,0.0,neutral,ok,
goodlife,goodlife,,Unknown,goodlike,English,87.5,goodlike,English,goodlike,0.0,neutral,ok,
still,still,still,English,,,0.0,still,English,still,0.0,neutral,ok,
praying,praying,praying,English,,,0.0,praying,English,praying,0.0,neutral,ok,
Blessings,blessings,,Unknown,blessing,English,94.11764705882352,blessing,English,blessing,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
thanks,thanks,thanks,English,,,0.0,thanks,English,thanks,0.2,positive,ok,
gumitte,gumitte,,Unknown,gummite,English,85.71428571428572,gummite,English,gummite,0.0,neutral,ok,
mum,mum,mum,English,,,0.0,mum,English,mum,0.0,neutral,ok,
babie,babie,,Unknown,babied,English,90.9090909090909,babied,English,babied,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
president,president,president,English,,,0.0,president,English,president,0.0,neutral,ok,
yes,yes,yes,English,,,0.0,yes,English,yes,0.0,neutral,ok,
please,please,please,English,,,0.0,please,English,please,0.0,neutral,ok,
god,god,god,English,,,0.0,god,English,god,0.0,neutral,ok,
bless,bless,bless,English,,,0.0,bless,English,bless,0.0,neutral,ok,
Ameen,ameen,Ameen,English,,,0.0,Ameen,English,ameen,0.0,neutral,ok,
yarabbi,yarabbi,,Unknown,rabbi,English,83.33333333333334,rabbi,English,rabbi,0.0,neutral,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
president,president,president,English,,,0.0,president,English,president,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
yarabi,yarabi,,Unknown,arabin,English,83.33333333333334,arabin,English,arabin,0.0,neutral,ok,
amina,amina,,Unknown,lamina,English,90.9090909090909,lamina,English,lamina,0.0,neutral,ok,
yarabi,yarabi,,Unknown,arabin,English,83.33333333333334,arabin,English,arabin,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
gumite,gumite,,Unknown,gummite,English,92.3076923076923,gummite,English,gummite,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
Amen,amen,Amen,English,,,0.0,Amen,English,amen,0.0,neutral,ok,
Amina,amina,,Unknown,lamina,English,90.9090909090909,lamina,English,lamina,0.0,neutral,ok,
waafe,waafe,,Unknown,wafer,English,80.0,wafer,English,wafer,0.0,neutral,ok,
waafe,waafe,,Unknown,wafer,English,80.0,wafer,English,wafer,0.0,neutral,ok,
dude,dude,dude,English,,,0.0,dude,English,dude,0.0,neutral,ok,
cool,cool,cool,English,,,0.0,cool,English,cool,0.35,positive,ok,
Can,can,Can,English,,,0.0,Can,English,can,0.0,neutral,ok,
get,get,get,English,,,0.0,get,English,get,0.0,neutral,ok,
hi,hi,hi,English,,,0.0,hi,English,hi,0.0,neutral,ok,
family,family,family,English,,,0.0,family,English,family,0.0,neutral,ok,
buys,buys,,Unknown,buy,English,85.71428571428572,buy,English,buy,0.0,neutral,ok,
shoes,shoes,,Unknown,shoe,English,88.88888888888889,shoe,English,shoe,0.0,neutral,ok,
easily,easily,easily,English,,,0.0,easily,English,easily,0.43333333333333335,positive,ok,
That’s,that’s,,Unknown,thats,English,90.9090909090909,thats,English,thats,0.0,neutral,ok,
exactly,exactly,exactly,English,,,0.0,exactly,English,exactly,0.25,positive,ok,
education,education,education,English,,,0.0,education,English,education,0.0,neutral,ok,
important,important,important,English,,,0.0,important,English,important,0.4,positive,ok,
keeps,keeps,,Unknown,keep,English,88.88888888888889,keep,English,keep,0.0,neutral,ok,
many,many,many,English,,,0.0,many,English,many,0.5,positive,ok,
things,things,,Unknown,thing,English,90.9090909090909,thing,English,thing,0.0,neutral,ok,
alive,alive,alive,English,,,0.0,alive,English,alive,0.1,neutral,ok,
revive,revive,revive,English,,,0.0,revive,English,revive,0.0,neutral,ok,
lot,lot,lot,English,,,0.0,lot,English,lot,0.0,neutral,ok,
things,things,,Unknown,thing,English,90.9090909090909,thing,English,thing,0.0,neutral,ok,
creates,creates,,Unknown,create,English,92.3076923076923,create,English,create,0.0,neutral,ok,
hope,hope,hope,English,,,0.0,hope,English,hope,0.0,neutral,ok,
yea,yea,yea,English,,,0.0,yea,English,yea,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
wish,wish,wish,English,,,0.0,wish,English,wish,0.0,neutral,ok,
come,come,come,English,,,0.0,come,English,come,0.0,neutral,ok,
see,see,see,English,,,0.0,see,English,see,0.0,neutral,ok,
children,children,,Unknown,childe,English,85.71428571428572,childe,English,childe,0.0,neutral,ok,
god,god,god,English,,,0.0,god,English,god,0.0,neutral,ok,
bless,bless,bless,English,,,0.0,bless,English,bless,0.0,neutral,ok,
guys,guys,,Unknown,guy,English,85.71428571428572,guy,English,guy,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
South,south,South,English,,,0.0,South,English,south,0.0,neutral,ok,
Africa,africa,,Unknown,Carica,English,83.33333333333334,Carica,English,carica,0.0,neutral,ok,
One,one,One,English,,,0.0,One,English,one,0.0,neutral,ok,
defo,defo,,Unknown,defog,English,88.88888888888889,defog,English,defog,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
professional,professional,professional,English,,,0.0,professional,English,professional,0.1,neutral,ok,
help,help,help,English,,,0.0,help,English,help,0.0,neutral,ok,
David,david,,Unknown,avid,English,88.88888888888889,avid,English,avid,0.25,positive,ok,
wan,wan,wan,English,,,0.0,wan,English,wan,-0.2,negative,ok,
Very,very,Very,English,,,0.0,Very,English,very,0.2,positive,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
boy,boy,boy,English,,,0.0,boy,English,boy,0.0,neutral,ok,
Very,very,Very,English,,,0.0,Very,English,very,0.2,positive,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
act,act,act,English,,,0.0,act,English,act,0.0,neutral,ok,
Cool,cool,Cool,English,,,0.0,Cool,English,cool,0.35,positive,ok,
Omg,omg,,Unknown,om,English,80.0,om,English,om,0.0,neutral,ok,
actualy,actualy,,Unknown,actually,English,93.33333333333333,actually,English,actually,0.0,neutral,ok,
really,really,really,English,,,0.0,really,English,really,0.2,positive,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
Good,good,Good,English,,,0.0,Good,English,good,0.7,positive,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
Can,can,Can,English,,,0.0,Can,English,can,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
video,video,video,English,,,0.0,video,English,video,0.0,neutral,ok,
greetings,greetings,,Unknown,greeting,English,94.11764705882352,greeting,English,greeting,0.0,neutral,ok,
bringing,bringing,,Unknown,ringing,English,93.33333333333333,ringing,English,ringing,0.0,neutral,ok,
back,back,back,English,,,0.0,back,English,back,0.0,neutral,ok,
game,game,game,English,,,0.0,game,English,game,-0.4,negative,ok,
Liz,liz,,Unknown,litz,English,85.71428571428572,litz,English,litz,0.0,neutral,ok,
wife,wife,wife,English,,,0.0,wife,English,wife,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
Am,am,Am,English,,,0.0,Am,English,am,0.0,neutral,ok,
watching,watching,watching,English,,,0.0,watching,English,watching,0.0,neutral,ok,
second,second,second,English,,,0.0,second,English,second,0.0,neutral,ok,
time..,time..,,Unknown,time,English,80.0,time,English,time,0.0,neutral,ok,
zanny,zanny,,Unknown,zany,English,88.88888888888889,zany,English,zany,0.0,neutral,ok,
katugule,katugule,,Unknown,katogle,English,80.0,katogle,English,katogle,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
visit,visit,visit,English,,,0.0,visit,English,visit,0.0,neutral,ok,
walayi,walayi,,Unknown,waylay,English,83.33333333333334,waylay,English,waylay,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
mpulila,mpulila,,Unknown,ampulla,English,85.71428571428572,ampulla,English,ampulla,0.0,neutral,ok,
yaa,yaa,,Unknown,yaba,English,85.71428571428572,yaba,English,yaba,0.0,neutral,ok,
Hi,hi,Hi,English,,,0.0,Hi,English,hi,0.0,neutral,ok,
Guys,guys,,Unknown,guy,English,85.71428571428572,guy,English,guy,0.0,neutral,ok,
taxin,taxin,,Unknown,taxing,English,90.9090909090909,taxing,English,taxing,0.0,neutral,ok,
maxado,maxado,,Unknown,mado,English,80.0,mado,English,mado,0.0,neutral,ok,
@Eric,@eric,,Unknown,eric,English,88.88888888888889,eric,English,eric,0.0,neutral,ok,
Blackman,blackman,,Unknown,blockman,English,87.5,blockman,English,blockman,0.0,neutral,ok,
asoma,asoma,,Unknown,ascoma,English,90.9090909090909,ascoma,English,ascoma,0.0,neutral,ok,
comment,comment,comment,English,,,0.0,comment,English,comment,0.0,neutral,ok,
agwe,agwe,,Unknown,age,English,85.71428571428572,age,English,age,0.0,neutral,ok,
edalu,edalu,,Unknown,pedal,English,80.0,pedal,English,pedal,0.0,neutral,ok,
watching,watching,watching,English,,,0.0,watching,English,watching,0.0,neutral,ok,
interview,interview,interview,English,,,0.0,interview,English,interview,0.0,neutral,ok,
ibra,ibra,,Unknown,libra,English,88.88888888888889,libra,English,libra,0.0,neutral,ok,
foundation,foundation,foundation,English,,,0.0,foundation,English,foundation,0.0,neutral,ok,
webule,webule,,Unknown,weeble,English,83.33333333333334,weeble,English,weeble,0.0,neutral,ok,
let,let,let,English,,,0.0,let,English,let,0.0,neutral,ok,
enjoy,enjoy,enjoy,English,,,0.0,enjoy,English,enjoy,0.4,positive,ok,
life.,life.,,Unknown,life,English,88.88888888888889,life,English,life,0.0,neutral,ok,
Hello,hello,Hello,English,,,0.0,Hello,English,hello,0.0,neutral,ok,
change,change,change,English,,,0.0,change,English,change,0.0,neutral,ok,
life,life,life,English,,,0.0,life,English,life,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
need,need,need,English,,,0.0,need,English,need,0.0,neutral,ok,
help,help,help,English,,,0.0,help,English,help,0.0,neutral,ok,
After,after,After,English,,,0.0,After,English,after,0.0,neutral,ok,
childhood,childhood,childhood,English,,,0.0,childhood,English,childhood,0.0,neutral,ok,
"interview,","interview,",,Unknown,interview,English,94.73684210526316,interview,English,interview,0.0,neutral,ok,
cried,cried,cried,English,,,0.0,cried,English,cried,0.0,neutral,ok,
saying,saying,saying,English,,,0.0,saying,English,saying,0.0,neutral,ok,
parents',parents',,Unknown,parent,English,85.71428571428572,parent,English,parent,0.0,neutral,ok,
"bafa,","bafa,",,Unknown,bafta,English,80.0,bafta,English,bafta,0.0,neutral,ok,
decided,decided,decided,English,,,0.0,decided,English,decided,0.0,neutral,ok,
give,give,give,English,,,0.0,give,English,give,0.0,neutral,ok,
kid,kid,,Unknown,kaid,English,85.71428571428572,kaid,English,kaid,0.0,neutral,ok,
follow.,follow.,,Unknown,follow,English,92.3076923076923,follow,English,follow,0.0,neutral,ok,
don't,don't,,Unknown,dont,English,88.88888888888889,dont,English,dont,0.0,neutral,ok,
know,know,know,English,,,0.0,know,English,know,0.0,neutral,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
past,past,past,English,,,0.0,past,English,past,-0.25,negative,ok,
Just,just,Just,English,,,0.0,Just,English,just,0.0,neutral,ok,
viewing,viewing,,Unknown,overwing,English,80.0,overwing,English,overwing,0.0,neutral,ok,
old,old,old,English,,,0.0,old,English,old,0.1,neutral,ok,
video,video,video,English,,,0.0,video,English,video,0.0,neutral,ok,
Do,do,Do,English,,,0.0,Do,English,do,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
still,still,still,English,,,0.0,still,English,still,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
see,see,see,English,,,0.0,see,English,see,0.0,neutral,ok,
Shawn,shawn,,Unknown,shawny,English,90.9090909090909,shawny,English,shawny,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
mentioned,mentioned,,Unknown,unmentioned,English,90.0,unmentioned,English,unmentioned,0.0,neutral,ok,
How,how,How,English,,,0.0,How,English,how,0.0,neutral,ok,
boy,boy,boy,English,,,0.0,boy,English,boy,0.0,neutral,ok,
become,become,become,English,,,0.0,become,English,become,0.0,neutral,ok,
famous,famous,famous,English,,,0.0,famous,English,famous,0.5,positive,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
im,im,,Unknown,ism,English,80.0,ism,English,ism,0.0,neutral,ok,
old,old,old,English,,,0.0,old,English,old,0.1,neutral,ok,
video,video,video,English,,,0.0,video,English,video,0.0,neutral,ok,
wat,wat,wat,English,,,0.0,wat,English,wat,0.0,neutral,ok,
name,name,name,English,,,0.0,name,English,name,0.0,neutral,ok,
trouser,trouser,trouser,English,,,0.0,trouser,English,trouser,0.0,neutral,ok,
village,village,village,English,,,0.0,village,English,village,0.0,neutral,ok,
mr,mr,,Unknown,mir,English,80.0,mir,English,mir,0.0,neutral,ok,
yooi,yooi,,Unknown,yoi,English,85.71428571428572,yoi,English,yoi,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
hi,hi,hi,English,,,0.0,hi,English,hi,0.0,neutral,ok,
en,en,en,English,,,0.0,en,English,en,0.0,neutral,ok,
dear,dear,dear,English,,,0.0,dear,English,dear,0.0,neutral,ok,
Gift,gift,Gift,English,,,0.0,Gift,English,gift,0.0,neutral,ok,
first,first,first,English,,,0.0,first,English,first,0.25,positive,ok,
commenter,commenter,commenter,English,,,0.0,commenter,English,commenter,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
loved,loved,,Unknown,love,English,88.88888888888889,love,English,love,0.5,positive,ok,
day,day,day,English,,,0.0,day,English,day,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
help,help,help,English,,,0.0,help,English,help,0.0,neutral,ok,
collab,collab,,Unknown,collar,English,83.33333333333334,collar,English,collar,0.0,neutral,ok,
must,must,must,English,,,0.0,must,English,must,0.0,neutral,ok,
shine,shine,shine,English,,,0.0,shine,English,shine,0.0,neutral,ok,
Keep,keep,Keep,English,,,0.0,Keep,English,keep,0.0,neutral,ok,
shinning,shinning,shinning,English,,,0.0,shinning,English,shinning,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
support,support,support,English,,,0.0,support,English,support,0.0,neutral,ok,
More,more,More,English,,,0.0,More,English,more,0.5,positive,ok,
blessings,blessings,,Unknown,blessing,English,94.11764705882352,blessing,English,blessing,0.0,neutral,ok,
ka,ka,ka,English,,,0.0,ka,English,ka,0.0,neutral,ok,
Hi,hi,Hi,English,,,0.0,Hi,English,hi,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
want,want,want,English,,,0.0,want,English,want,0.0,neutral,ok,
join,join,join,English,,,0.0,join,English,join,0.0,neutral,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
evening,evening,evening,English,,,0.0,evening,English,evening,0.0,neutral,ok,
big,big,big,English,,,0.0,big,English,big,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
tatu,tatu,tatu,English,,,0.0,tatu,English,tatu,0.0,neutral,ok,
visit,visit,visit,English,,,0.0,visit,English,visit,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
want,want,want,English,,,0.0,want,English,want,0.0,neutral,ok,
meeting,meeting,meeting,English,,,0.0,meeting,English,meeting,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
Hi,hi,Hi,English,,,0.0,Hi,English,hi,0.0,neutral,ok,
kiliya,kiliya,,Unknown,ilia,English,80.0,ilia,English,ilium,0.0,neutral,ok,
papa,papa,papa,English,,,0.0,papa,English,papa,0.0,neutral,ok,
mu,mu,mu,English,,,0.0,mu,English,mu,0.0,neutral,ok,
account,account,account,English,,,0.0,account,English,account,0.0,neutral,ok,
@Touph,@touph,,Unknown,toph,English,80.0,toph,English,toph,0.0,neutral,ok,
rapper,rapper,rapper,English,,,0.0,rapper,English,rapper,0.0,neutral,ok,
music,music,music,English,,,0.0,music,English,music,0.0,neutral,ok,
bambi,bambi,,Unknown,bambino,English,83.33333333333334,bambino,English,bambino,0.0,neutral,ok,
said,said,said,English,,,0.0,said,English,said,0.0,neutral,ok,
owns,owns,,Unknown,ons,English,85.71428571428572,ons,English,ons,0.0,neutral,ok,
league,league,league,English,,,0.0,league,English,league,0.0,neutral,ok,
true,true,true,English,,,0.0,true,English,true,0.35,positive,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
opening,opening,opening,English,,,0.0,opening,English,opening,0.0,neutral,ok,
account,account,account,English,,,0.0,account,English,account,0.0,neutral,ok,
comment,comment,comment,English,,,0.0,comment,English,comment,0.0,neutral,ok,
funny,funny,funny,English,,,0.0,funny,English,funny,0.25,positive,ok,
seems,seems,,Unknown,seem,English,88.88888888888889,seem,English,seem,0.0,neutral,ok,
Mike,mike,Mike,English,,,0.0,Mike,English,mike,0.0,neutral,ok,
ur,ur,ur,English,,,0.0,ur,English,ur,0.0,neutral,ok,
points,points,,Unknown,point,English,90.9090909090909,point,English,point,0.0,neutral,ok,
made,made,made,English,,,0.0,made,English,made,0.0,neutral,ok,
influence,influence,influence,English,,,0.0,influence,English,influence,0.0,neutral,ok,
thanks,thanks,thanks,English,,,0.0,thanks,English,thanks,0.2,positive,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
talk,talk,talk,English,,,0.0,talk,English,talk,0.0,neutral,ok,
regional,regional,regional,English,,,0.0,regional,English,regional,0.0,neutral,ok,
level,level,level,English,,,0.0,level,English,level,0.0,neutral,ok,
1st,1st,,Unknown,st,English,80.0,st,English,st,0.0,neutral,ok,
division,division,division,English,,,0.0,division,English,division,0.0,neutral,ok,
alot,alot,,Unknown,aloft,English,88.88888888888889,aloft,English,aloft,0.0,neutral,ok,
corruption,corruption,corruption,English,,,0.0,corruption,English,corruption,0.0,neutral,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
"Sky,","sky,",,Unknown,sky,English,85.71428571428572,sky,English,sky,0.0,neutral,ok,
sometimes,sometimes,sometimes,English,,,0.0,sometimes,English,sometimes,0.0,neutral,ok,
mu,mu,mu,English,,,0.0,mu,English,mu,0.0,neutral,ok,
"league,","league,",,Unknown,league,English,92.3076923076923,league,English,league,0.0,neutral,ok,
league,league,league,English,,,0.0,league,English,league,0.0,neutral,ok,
